policy_name,policy_label,seed,scenario,scenario_label,agent_id,policy_class_name,score,infrastructure,production_sites,advanced_sites,innovation
permanent_bilateral_3pass,Permanent bilateral 3-pass,500002,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,3,2,0,0,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500002,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,14,4,1,1,5
permanent_bilateral_3pass,Permanent bilateral 3-pass,500003,need_based,Need-based,0,NeedBasedTradePolicy,38,10,1,4,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500003,need_based,Need-based,1,NeedBasedTradePolicy,49,15,1,5,3
permanent_bilateral_3pass,Permanent bilateral 3-pass,500003,need_based,Need-based,2,NeedBasedTradePolicy,6,6,1,0,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500003,need_based,Need-based,3,NeedBasedTradePolicy,25,7,1,2,5
permanent_bilateral_3pass,Permanent bilateral 3-pass,500003,need_based,Need-based,4,NeedBasedTradePolicy,34,9,0,4,2
permanent_bilateral_3pass,Permanent bilateral 3-pass,500003,cooperative,Cooperative,0,CooperativeTradePolicy,27,7,0,3,3
permanent_bilateral_3pass,Permanent bilateral 3-pass,500003,cooperative,Cooperative,1,CooperativeTradePolicy,44,15,2,4,5
permanent_bilateral_3pass,Permanent bilateral 3-pass,500003,cooperative,Cooperative,2,CooperativeTradePolicy,14,7,1,1,6
permanent_bilateral_3pass,Permanent bilateral 3-pass,500003,cooperative,Cooperative,3,CooperativeTradePolicy,25,6,1,2,7
permanent_bilateral_3pass,Permanent bilateral 3-pass,500003,cooperative,Cooperative,4,CooperativeTradePolicy,6,5,1,0,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500003,hoarding,Hoarding,0,HoardingTradePolicy,5,5,1,0,2
permanent_bilateral_3pass,Permanent bilateral 3-pass,500003,hoarding,Hoarding,1,HoardingTradePolicy,28,10,3,2,3
permanent_bilateral_3pass,Permanent bilateral 3-pass,500003,hoarding,Hoarding,2,HoardingTradePolicy,14,4,1,1,7
permanent_bilateral_3pass,Permanent bilateral 3-pass,500003,hoarding,Hoarding,3,HoardingTradePolicy,6,2,0,0,8
permanent_bilateral_3pass,Permanent bilateral 3-pass,500003,hoarding,Hoarding,4,HoardingTradePolicy,14,14,0,1,5
permanent_bilateral_3pass,Permanent bilateral 3-pass,500003,mixed,Mixed,0,CompetitiveTradePolicy,33,12,2,3,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500003,mixed,Mixed,1,CooperativeTradePolicy,37,13,0,4,2
permanent_bilateral_3pass,Permanent bilateral 3-pass,500003,mixed,Mixed,2,FairnessSensitiveTradePolicy,3,3,0,0,7
permanent_bilateral_3pass,Permanent bilateral 3-pass,500003,mixed,Mixed,3,SelfishTradePolicy,6,5,0,0,9
permanent_bilateral_3pass,Permanent bilateral 3-pass,500003,mixed,Mixed,4,HoardingTradePolicy,3,8,0,0,5
permanent_bilateral_3pass,Permanent bilateral 3-pass,500003,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,28,10,2,2,8
permanent_bilateral_3pass,Permanent bilateral 3-pass,500003,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,41,12,1,4,6
permanent_bilateral_3pass,Permanent bilateral 3-pass,500003,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,9,7,2,0,5
permanent_bilateral_3pass,Permanent bilateral 3-pass,500003,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,19,5,0,2,8
permanent_bilateral_3pass,Permanent bilateral 3-pass,500003,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,21,9,1,2,2
permanent_bilateral_3pass,Permanent bilateral 3-pass,500003,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,30,8,1,3,3
permanent_bilateral_3pass,Permanent bilateral 3-pass,500003,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,41,10,1,4,7
permanent_bilateral_3pass,Permanent bilateral 3-pass,500003,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,12,6,3,0,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500003,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,14,3,0,1,11
permanent_bilateral_3pass,Permanent bilateral 3-pass,500003,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,6,6,1,0,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500004,need_based,Need-based,0,NeedBasedTradePolicy,49,15,2,5,0
permanent_bilateral_3pass,Permanent bilateral 3-pass,500004,need_based,Need-based,1,NeedBasedTradePolicy,26,10,0,3,2
permanent_bilateral_3pass,Permanent bilateral 3-pass,500004,need_based,Need-based,2,NeedBasedTradePolicy,17,8,2,1,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500004,need_based,Need-based,3,NeedBasedTradePolicy,25,9,1,2,8
permanent_bilateral_3pass,Permanent bilateral 3-pass,500004,need_based,Need-based,4,NeedBasedTradePolicy,19,6,0,2,5
permanent_bilateral_3pass,Permanent bilateral 3-pass,500004,cooperative,Cooperative,0,CooperativeTradePolicy,42,16,4,3,3
permanent_bilateral_3pass,Permanent bilateral 3-pass,500004,cooperative,Cooperative,1,CooperativeTradePolicy,30,12,1,3,3
permanent_bilateral_3pass,Permanent bilateral 3-pass,500004,cooperative,Cooperative,2,CooperativeTradePolicy,14,5,1,1,5
permanent_bilateral_3pass,Permanent bilateral 3-pass,500004,cooperative,Cooperative,3,CooperativeTradePolicy,35,10,0,4,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500004,cooperative,Cooperative,4,CooperativeTradePolicy,30,8,0,3,5
permanent_bilateral_3pass,Permanent bilateral 3-pass,500004,hoarding,Hoarding,0,HoardingTradePolicy,11,5,0,1,5
permanent_bilateral_3pass,Permanent bilateral 3-pass,500004,hoarding,Hoarding,1,HoardingTradePolicy,47,17,1,5,1
permanent_bilateral_3pass,Permanent bilateral 3-pass,500004,hoarding,Hoarding,2,HoardingTradePolicy,6,5,1,0,5
permanent_bilateral_3pass,Permanent bilateral 3-pass,500004,hoarding,Hoarding,3,HoardingTradePolicy,25,7,1,2,7
permanent_bilateral_3pass,Permanent bilateral 3-pass,500004,hoarding,Hoarding,4,HoardingTradePolicy,3,4,0,0,6
permanent_bilateral_3pass,Permanent bilateral 3-pass,500004,mixed,Mixed,0,HoardingTradePolicy,16,7,2,1,2
permanent_bilateral_3pass,Permanent bilateral 3-pass,500004,mixed,Mixed,1,CompetitiveTradePolicy,41,14,1,4,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500004,mixed,Mixed,2,CooperativeTradePolicy,6,4,1,0,6
permanent_bilateral_3pass,Permanent bilateral 3-pass,500004,mixed,Mixed,3,SelfishTradePolicy,22,7,1,2,7
permanent_bilateral_3pass,Permanent bilateral 3-pass,500004,mixed,Mixed,4,FairnessSensitiveTradePolicy,14,8,0,1,7
permanent_bilateral_3pass,Permanent bilateral 3-pass,500004,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,32,16,6,1,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500004,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,9,6,2,0,8
permanent_bilateral_3pass,Permanent bilateral 3-pass,500004,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,6,6,1,0,7
permanent_bilateral_3pass,Permanent bilateral 3-pass,500004,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,38,12,1,4,5
permanent_bilateral_3pass,Permanent bilateral 3-pass,500004,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,9,4,1,0,10
permanent_bilateral_3pass,Permanent bilateral 3-pass,500004,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,37,15,5,2,3
permanent_bilateral_3pass,Permanent bilateral 3-pass,500004,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,33,10,1,3,8
permanent_bilateral_3pass,Permanent bilateral 3-pass,500004,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,6,7,1,0,3
permanent_bilateral_3pass,Permanent bilateral 3-pass,500004,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,17,7,2,1,7
permanent_bilateral_3pass,Permanent bilateral 3-pass,500004,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,22,8,1,2,5
permanent_bilateral_3pass,Permanent bilateral 3-pass,500005,need_based,Need-based,0,NeedBasedTradePolicy,26,6,0,3,2
permanent_bilateral_3pass,Permanent bilateral 3-pass,500005,need_based,Need-based,1,NeedBasedTradePolicy,32,11,2,3,2
permanent_bilateral_3pass,Permanent bilateral 3-pass,500005,need_based,Need-based,2,NeedBasedTradePolicy,14,4,0,1,6
permanent_bilateral_3pass,Permanent bilateral 3-pass,500005,need_based,Need-based,3,NeedBasedTradePolicy,22,10,1,2,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500005,need_based,Need-based,4,NeedBasedTradePolicy,34,14,2,3,1
permanent_bilateral_3pass,Permanent bilateral 3-pass,500005,cooperative,Cooperative,0,CooperativeTradePolicy,14,6,1,1,5
permanent_bilateral_3pass,Permanent bilateral 3-pass,500005,cooperative,Cooperative,1,CooperativeTradePolicy,11,10,3,0,2
permanent_bilateral_3pass,Permanent bilateral 3-pass,500005,cooperative,Cooperative,2,CooperativeTradePolicy,3,3,0,0,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500005,cooperative,Cooperative,3,CooperativeTradePolicy,33,11,0,3,5
permanent_bilateral_3pass,Permanent bilateral 3-pass,500005,cooperative,Cooperative,4,CooperativeTradePolicy,27,8,0,3,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500005,hoarding,Hoarding,0,HoardingTradePolicy,17,12,1,1,3
permanent_bilateral_3pass,Permanent bilateral 3-pass,500005,hoarding,Hoarding,1,HoardingTradePolicy,19,6,0,2,7
permanent_bilateral_3pass,Permanent bilateral 3-pass,500005,hoarding,Hoarding,2,HoardingTradePolicy,3,2,0,0,3
permanent_bilateral_3pass,Permanent bilateral 3-pass,500005,hoarding,Hoarding,3,HoardingTradePolicy,14,6,0,1,9
permanent_bilateral_3pass,Permanent bilateral 3-pass,500005,hoarding,Hoarding,4,HoardingTradePolicy,14,7,1,1,3
permanent_bilateral_3pass,Permanent bilateral 3-pass,500005,mixed,Mixed,0,CompetitiveTradePolicy,30,8,1,3,5
permanent_bilateral_3pass,Permanent bilateral 3-pass,500005,mixed,Mixed,1,FairnessSensitiveTradePolicy,26,8,0,3,2
permanent_bilateral_3pass,Permanent bilateral 3-pass,500005,mixed,Mixed,2,CooperativeTradePolicy,6,4,0,0,5
permanent_bilateral_3pass,Permanent bilateral 3-pass,500005,mixed,Mixed,3,SelfishTradePolicy,12,8,2,0,5
permanent_bilateral_3pass,Permanent bilateral 3-pass,500005,mixed,Mixed,4,HoardingTradePolicy,11,5,0,1,5
permanent_bilateral_3pass,Permanent bilateral 3-pass,500005,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,7,10,2,0,1
permanent_bilateral_3pass,Permanent bilateral 3-pass,500005,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,25,8,1,2,7
permanent_bilateral_3pass,Permanent bilateral 3-pass,500005,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,3,6,0,0,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500005,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,19,7,0,2,6
permanent_bilateral_3pass,Permanent bilateral 3-pass,500005,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,21,11,3,1,1
permanent_bilateral_3pass,Permanent bilateral 3-pass,500005,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,12,6,2,0,7
permanent_bilateral_3pass,Permanent bilateral 3-pass,500005,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,3,8,0,0,3
permanent_bilateral_3pass,Permanent bilateral 3-pass,500005,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,6,3,1,0,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500005,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,22,7,1,2,7
permanent_bilateral_3pass,Permanent bilateral 3-pass,500005,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,32,10,1,3,2
permanent_bilateral_3pass,Permanent bilateral 3-pass,500006,need_based,Need-based,0,NeedBasedTradePolicy,28,9,1,3,1
permanent_bilateral_3pass,Permanent bilateral 3-pass,500006,need_based,Need-based,1,NeedBasedTradePolicy,27,8,0,3,6
permanent_bilateral_3pass,Permanent bilateral 3-pass,500006,need_based,Need-based,2,NeedBasedTradePolicy,17,10,2,1,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500006,need_based,Need-based,3,NeedBasedTradePolicy,52,14,1,5,6
permanent_bilateral_3pass,Permanent bilateral 3-pass,500006,need_based,Need-based,4,NeedBasedTradePolicy,14,4,1,1,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500006,cooperative,Cooperative,0,CooperativeTradePolicy,22,8,1,2,3
permanent_bilateral_3pass,Permanent bilateral 3-pass,500006,cooperative,Cooperative,1,CooperativeTradePolicy,34,12,3,2,7
permanent_bilateral_3pass,Permanent bilateral 3-pass,500006,cooperative,Cooperative,2,CooperativeTradePolicy,22,7,1,2,5
permanent_bilateral_3pass,Permanent bilateral 3-pass,500006,cooperative,Cooperative,3,CooperativeTradePolicy,30,9,1,3,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500006,cooperative,Cooperative,4,CooperativeTradePolicy,14,5,1,1,7
permanent_bilateral_3pass,Permanent bilateral 3-pass,500006,hoarding,Hoarding,0,HoardingTradePolicy,5,12,0,0,2
permanent_bilateral_3pass,Permanent bilateral 3-pass,500006,hoarding,Hoarding,1,HoardingTradePolicy,11,8,0,1,6
permanent_bilateral_3pass,Permanent bilateral 3-pass,500006,hoarding,Hoarding,2,HoardingTradePolicy,28,10,1,3,1
permanent_bilateral_3pass,Permanent bilateral 3-pass,500006,hoarding,Hoarding,3,HoardingTradePolicy,6,5,0,0,10
permanent_bilateral_3pass,Permanent bilateral 3-pass,500006,hoarding,Hoarding,4,HoardingTradePolicy,6,4,1,0,5
permanent_bilateral_3pass,Permanent bilateral 3-pass,500006,mixed,Mixed,0,CooperativeTradePolicy,14,5,1,1,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500006,mixed,Mixed,1,HoardingTradePolicy,33,12,1,3,3
permanent_bilateral_3pass,Permanent bilateral 3-pass,500006,mixed,Mixed,2,CompetitiveTradePolicy,17,8,2,1,3
permanent_bilateral_3pass,Permanent bilateral 3-pass,500006,mixed,Mixed,3,SelfishTradePolicy,41,10,1,4,8
permanent_bilateral_3pass,Permanent bilateral 3-pass,500006,mixed,Mixed,4,FairnessSensitiveTradePolicy,11,4,0,1,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500006,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,25,11,2,2,3
permanent_bilateral_3pass,Permanent bilateral 3-pass,500006,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,36,12,2,3,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500006,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,9,6,2,0,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500006,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,30,6,0,3,13
permanent_bilateral_3pass,Permanent bilateral 3-pass,500006,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,9,6,2,0,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500006,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,12,8,4,0,0
permanent_bilateral_3pass,Permanent bilateral 3-pass,500006,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,30,10,1,3,6
permanent_bilateral_3pass,Permanent bilateral 3-pass,500006,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,22,5,0,2,7
permanent_bilateral_3pass,Permanent bilateral 3-pass,500006,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,36,12,2,3,7
permanent_bilateral_3pass,Permanent bilateral 3-pass,500006,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,14,5,1,1,5
permanent_bilateral_3pass,Permanent bilateral 3-pass,500007,need_based,Need-based,0,NeedBasedTradePolicy,39,12,3,3,5
permanent_bilateral_3pass,Permanent bilateral 3-pass,500007,need_based,Need-based,1,NeedBasedTradePolicy,33,12,2,3,3
permanent_bilateral_3pass,Permanent bilateral 3-pass,500007,need_based,Need-based,2,NeedBasedTradePolicy,25,10,2,2,3
permanent_bilateral_3pass,Permanent bilateral 3-pass,500007,need_based,Need-based,3,NeedBasedTradePolicy,17,5,1,1,7
permanent_bilateral_3pass,Permanent bilateral 3-pass,500007,need_based,Need-based,4,NeedBasedTradePolicy,17,8,2,1,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500007,cooperative,Cooperative,0,CooperativeTradePolicy,22,11,1,2,5
permanent_bilateral_3pass,Permanent bilateral 3-pass,500007,cooperative,Cooperative,1,CooperativeTradePolicy,26,15,2,2,1
permanent_bilateral_3pass,Permanent bilateral 3-pass,500007,cooperative,Cooperative,2,CooperativeTradePolicy,23,10,3,1,12
permanent_bilateral_3pass,Permanent bilateral 3-pass,500007,cooperative,Cooperative,3,CooperativeTradePolicy,14,4,1,1,6
permanent_bilateral_3pass,Permanent bilateral 3-pass,500007,cooperative,Cooperative,4,CooperativeTradePolicy,33,10,2,3,6
permanent_bilateral_3pass,Permanent bilateral 3-pass,500007,hoarding,Hoarding,0,HoardingTradePolicy,3,6,0,0,5
permanent_bilateral_3pass,Permanent bilateral 3-pass,500007,hoarding,Hoarding,1,HoardingTradePolicy,36,12,2,3,10
permanent_bilateral_3pass,Permanent bilateral 3-pass,500007,hoarding,Hoarding,2,HoardingTradePolicy,9,6,2,0,5
permanent_bilateral_3pass,Permanent bilateral 3-pass,500007,hoarding,Hoarding,3,HoardingTradePolicy,11,4,0,1,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500007,hoarding,Hoarding,4,HoardingTradePolicy,34,12,4,2,7
permanent_bilateral_3pass,Permanent bilateral 3-pass,500007,mixed,Mixed,0,CooperativeTradePolicy,27,11,0,3,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500007,mixed,Mixed,1,SelfishTradePolicy,39,14,4,3,6
permanent_bilateral_3pass,Permanent bilateral 3-pass,500007,mixed,Mixed,2,HoardingTradePolicy,16,7,2,1,2
permanent_bilateral_3pass,Permanent bilateral 3-pass,500007,mixed,Mixed,3,CompetitiveTradePolicy,15,6,3,0,9
permanent_bilateral_3pass,Permanent bilateral 3-pass,500007,mixed,Mixed,4,FairnessSensitiveTradePolicy,34,16,4,2,3
permanent_bilateral_3pass,Permanent bilateral 3-pass,500007,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,36,16,2,3,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500007,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,30,16,1,3,3
permanent_bilateral_3pass,Permanent bilateral 3-pass,500007,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,25,7,1,2,8
permanent_bilateral_3pass,Permanent bilateral 3-pass,500007,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,27,8,0,3,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500007,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,17,8,2,1,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500007,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,25,10,2,2,5
permanent_bilateral_3pass,Permanent bilateral 3-pass,500007,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,20,8,1,2,1
permanent_bilateral_3pass,Permanent bilateral 3-pass,500007,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,33,12,2,3,6
permanent_bilateral_3pass,Permanent bilateral 3-pass,500007,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,17,4,1,1,8
permanent_bilateral_3pass,Permanent bilateral 3-pass,500007,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,17,14,1,1,3
permanent_bilateral_3pass,Permanent bilateral 3-pass,500008,need_based,Need-based,0,NeedBasedTradePolicy,31,14,3,2,3
permanent_bilateral_3pass,Permanent bilateral 3-pass,500008,need_based,Need-based,1,NeedBasedTradePolicy,36,14,3,3,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500008,need_based,Need-based,2,NeedBasedTradePolicy,17,5,1,1,6
permanent_bilateral_3pass,Permanent bilateral 3-pass,500008,need_based,Need-based,3,NeedBasedTradePolicy,22,6,1,2,6
permanent_bilateral_3pass,Permanent bilateral 3-pass,500008,need_based,Need-based,4,NeedBasedTradePolicy,22,6,1,2,5
permanent_bilateral_3pass,Permanent bilateral 3-pass,500008,cooperative,Cooperative,0,CooperativeTradePolicy,30,10,1,3,5
permanent_bilateral_3pass,Permanent bilateral 3-pass,500008,cooperative,Cooperative,1,CooperativeTradePolicy,44,14,2,4,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500008,cooperative,Cooperative,2,CooperativeTradePolicy,17,5,1,1,7
permanent_bilateral_3pass,Permanent bilateral 3-pass,500008,cooperative,Cooperative,3,CooperativeTradePolicy,30,10,1,3,7
permanent_bilateral_3pass,Permanent bilateral 3-pass,500008,cooperative,Cooperative,4,CooperativeTradePolicy,41,14,2,4,3
permanent_bilateral_3pass,Permanent bilateral 3-pass,500008,hoarding,Hoarding,0,HoardingTradePolicy,28,10,3,2,3
permanent_bilateral_3pass,Permanent bilateral 3-pass,500008,hoarding,Hoarding,1,HoardingTradePolicy,34,15,2,3,1
permanent_bilateral_3pass,Permanent bilateral 3-pass,500008,hoarding,Hoarding,2,HoardingTradePolicy,6,2,0,0,11
permanent_bilateral_3pass,Permanent bilateral 3-pass,500008,hoarding,Hoarding,3,HoardingTradePolicy,14,4,1,1,6
permanent_bilateral_3pass,Permanent bilateral 3-pass,500008,hoarding,Hoarding,4,HoardingTradePolicy,11,3,0,1,6
permanent_bilateral_3pass,Permanent bilateral 3-pass,500008,mixed,Mixed,0,CompetitiveTradePolicy,28,11,3,2,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500008,mixed,Mixed,1,HoardingTradePolicy,35,12,2,3,2
permanent_bilateral_3pass,Permanent bilateral 3-pass,500008,mixed,Mixed,2,SelfishTradePolicy,22,9,1,2,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500008,mixed,Mixed,3,FairnessSensitiveTradePolicy,31,10,3,2,5
permanent_bilateral_3pass,Permanent bilateral 3-pass,500008,mixed,Mixed,4,CooperativeTradePolicy,6,4,1,0,5
permanent_bilateral_3pass,Permanent bilateral 3-pass,500008,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,20,11,3,1,7
permanent_bilateral_3pass,Permanent bilateral 3-pass,500008,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,29,14,5,1,8
permanent_bilateral_3pass,Permanent bilateral 3-pass,500008,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,9,7,2,0,5
permanent_bilateral_3pass,Permanent bilateral 3-pass,500008,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,20,7,2,1,9
permanent_bilateral_3pass,Permanent bilateral 3-pass,500008,need_based_to_competitive,Need-based → competitive,4,CompetitiveTradePolicy,14,5,1,1,7
permanent_bilateral_3pass,Permanent bilateral 3-pass,500008,cooperative_to_hoarding,Cooperative → hoarding,0,HoardingTradePolicy,20,9,3,1,9
permanent_bilateral_3pass,Permanent bilateral 3-pass,500008,cooperative_to_hoarding,Cooperative → hoarding,1,HoardingTradePolicy,44,13,2,4,5
permanent_bilateral_3pass,Permanent bilateral 3-pass,500008,cooperative_to_hoarding,Cooperative → hoarding,2,HoardingTradePolicy,9,4,2,0,6
permanent_bilateral_3pass,Permanent bilateral 3-pass,500008,cooperative_to_hoarding,Cooperative → hoarding,3,HoardingTradePolicy,22,7,1,2,7
permanent_bilateral_3pass,Permanent bilateral 3-pass,500008,cooperative_to_hoarding,Cooperative → hoarding,4,HoardingTradePolicy,28,9,2,2,12
permanent_bilateral_3pass,Permanent bilateral 3-pass,500009,need_based,Need-based,0,NeedBasedTradePolicy,35,10,0,4,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500009,need_based,Need-based,1,NeedBasedTradePolicy,44,13,0,5,1
permanent_bilateral_3pass,Permanent bilateral 3-pass,500009,need_based,Need-based,2,NeedBasedTradePolicy,27,7,0,3,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500009,need_based,Need-based,3,NeedBasedTradePolicy,35,8,0,4,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500009,need_based,Need-based,4,NeedBasedTradePolicy,14,6,0,1,5
permanent_bilateral_3pass,Permanent bilateral 3-pass,500009,cooperative,Cooperative,0,CooperativeTradePolicy,22,6,1,2,3
permanent_bilateral_3pass,Permanent bilateral 3-pass,500009,cooperative,Cooperative,1,CooperativeTradePolicy,38,10,0,4,8
permanent_bilateral_3pass,Permanent bilateral 3-pass,500009,cooperative,Cooperative,2,CooperativeTradePolicy,19,5,0,2,3
permanent_bilateral_3pass,Permanent bilateral 3-pass,500009,cooperative,Cooperative,3,CooperativeTradePolicy,57,14,1,6,5
permanent_bilateral_3pass,Permanent bilateral 3-pass,500009,cooperative,Cooperative,4,CooperativeTradePolicy,19,7,0,2,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500009,hoarding,Hoarding,0,HoardingTradePolicy,9,5,1,0,9
permanent_bilateral_3pass,Permanent bilateral 3-pass,500009,hoarding,Hoarding,1,HoardingTradePolicy,34,14,4,2,3
permanent_bilateral_3pass,Permanent bilateral 3-pass,500009,hoarding,Hoarding,2,HoardingTradePolicy,11,4,0,1,6
permanent_bilateral_3pass,Permanent bilateral 3-pass,500009,hoarding,Hoarding,3,HoardingTradePolicy,38,10,1,4,9
permanent_bilateral_3pass,Permanent bilateral 3-pass,500009,hoarding,Hoarding,4,HoardingTradePolicy,6,2,1,0,5
permanent_bilateral_3pass,Permanent bilateral 3-pass,500009,mixed,Mixed,0,CompetitiveTradePolicy,6,2,1,0,6
permanent_bilateral_3pass,Permanent bilateral 3-pass,500009,mixed,Mixed,1,FairnessSensitiveTradePolicy,12,10,2,0,4
permanent_bilateral_3pass,Permanent bilateral 3-pass,500009,mixed,Mixed,2,CooperativeTradePolicy,6,4,1,0,7
permanent_bilateral_3pass,Permanent bilateral 3-pass,500009,mixed,Mixed,3,SelfishTradePolicy,31,10,3,2,11
permanent_bilateral_3pass,Permanent bilateral 3-pass,500009,mixed,Mixed,4,HoardingTradePolicy,16,8,2,1,2
permanent_bilateral_3pass,Permanent bilateral 3-pass,500009,need_based_to_competitive,Need-based → competitive,0,CompetitiveTradePolicy,41,13,1,4,3
permanent_bilateral_3pass,Permanent bilateral 3-pass,500009,need_based_to_competitive,Need-based → competitive,1,CompetitiveTradePolicy,31,12,2,3,1
permanent_bilateral_3pass,Permanent bilateral 3-pass,500009,need_based_to_competitive,Need-based → competitive,2,CompetitiveTradePolicy,25,6,1,2,7
permanent_bilateral_3pass,Permanent bilateral 3-pass,500009,need_based_to_competitive,Need-based → competitive,3,CompetitiveTradePolicy,35,9,0,4,7
