branch_state_id,base_game_id,seed,scenario,round,first_action,q_chosen_action,continuation_policy,replication,split,final_total_score,final_mean_score,final_min_score,bottom_two_mean_score,final_score_gap,gini_score,final_welfare,cumulative_capacity_cost
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,random_feasible,5,selection,127.0,25.4,14.0,19.5,19.0,0.12913385826771662,22.549999999999997,26.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,random_feasible,6,selection,129.0,25.8,17.0,19.5,18.0,0.1364341085271319,23.6,25.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,random_feasible,7,selection,154.0,30.8,17.0,21.0,27.0,0.1662337662337663,27.35,25.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,random_feasible,8,selection,124.0,24.8,22.0,22.0,6.0,0.05483870967741944,24.1,26.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,random_feasible,9,selection,118.0,23.6,17.0,18.5,13.0,0.1084745762711865,21.950000000000003,25.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,random_feasible,10,selection,109.0,21.8,14.0,14.0,20.0,0.18715596330275241,19.85,27.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,random_feasible,11,selection,140.0,28.0,17.0,21.0,24.0,0.15142857142857147,25.25,26.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,random_feasible,12,selection,122.0,24.4,20.0,22.5,7.0,0.04590163934426239,23.299999999999997,26.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,random_feasible,13,selection,111.0,22.2,9.0,13.0,26.0,0.23423423423423428,18.9,25.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,random_feasible,14,selection,91.0,18.2,12.0,13.0,11.0,0.13186813186813184,16.65,27.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,random_feasible,15,selection,127.0,25.4,17.0,19.5,19.0,0.13543307086614176,23.299999999999997,27.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,random_feasible,16,selection,120.0,24.0,14.0,18.0,23.0,0.16333333333333333,21.5,23.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,random_feasible,17,selection,126.0,25.2,19.0,19.5,14.0,0.11746031746031749,23.65,26.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,random_feasible,18,selection,123.0,24.6,17.0,17.5,16.0,0.13658536585365866,22.700000000000003,25.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,random_feasible,19,selection,124.0,24.8,14.0,20.0,16.0,0.1064516129032258,22.1,26.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,random_feasible,20,evaluation,110.0,22.0,15.0,18.5,11.0,0.09090909090909105,20.25,24.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,random_feasible,21,evaluation,131.0,26.2,17.0,21.0,15.0,0.10687022900763354,23.9,25.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,random_feasible,22,evaluation,110.0,22.0,15.0,16.0,19.0,0.15636363636363648,20.25,26.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,random_feasible,23,evaluation,140.0,28.0,22.0,24.5,9.0,0.06000000000000005,26.5,25.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,random_feasible,24,evaluation,128.0,25.6,19.0,20.5,21.0,0.140625,23.950000000000003,24.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,random_feasible,25,evaluation,142.0,28.4,14.0,20.5,26.0,0.16338028169014085,24.799999999999997,24.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,random_feasible,26,evaluation,112.0,22.4,12.0,17.0,16.0,0.13214285714285712,19.799999999999997,26.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,random_feasible,27,evaluation,135.0,27.0,14.0,20.5,23.0,0.1451851851851853,23.75,27.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,random_feasible,28,evaluation,127.0,25.4,14.0,18.0,19.0,0.14488188976377958,22.549999999999997,27.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,random_feasible,29,evaluation,104.0,20.8,9.0,11.5,25.0,0.25384615384615383,17.85,26.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,random_feasible,30,evaluation,130.0,26.0,14.0,17.0,25.0,0.18461538461538463,23.0,27.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,random_feasible,31,evaluation,134.0,26.8,16.0,22.0,14.0,0.08955223880597019,24.1,27.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,random_feasible,32,evaluation,127.0,25.4,12.0,14.5,34.0,0.24566929133858273,22.049999999999997,24.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,random_feasible,33,evaluation,120.0,24.0,17.0,19.5,17.0,0.1233333333333333,22.25,23.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,random_feasible,34,evaluation,115.0,23.0,17.0,18.5,10.0,0.09043478260869575,21.5,27.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,random_feasible,35,evaluation,108.0,21.6,11.0,15.0,25.0,0.1962962962962964,18.950000000000003,26.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,random_feasible,36,evaluation,128.0,25.6,17.0,17.0,20.0,0.16562500000000013,23.450000000000003,27.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,random_feasible,37,evaluation,117.0,23.4,19.0,20.5,11.0,0.07863247863247858,22.299999999999997,26.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,random_feasible,38,evaluation,139.0,27.8,18.0,20.0,18.0,0.13525179856115122,25.35,26.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,random_feasible,39,evaluation,122.0,24.4,14.0,18.0,18.0,0.13442622950819683,21.799999999999997,24.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,0,selection,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,1,selection,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,2,selection,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,3,selection,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,4,selection,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,5,selection,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,6,selection,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,7,selection,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,8,selection,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,9,selection,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,10,selection,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,11,selection,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,12,selection,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,13,selection,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,14,selection,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,15,selection,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,16,selection,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,17,selection,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,18,selection,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,19,selection,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,20,evaluation,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,21,evaluation,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,22,evaluation,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,23,evaluation,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,24,evaluation,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,25,evaluation,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,26,evaluation,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,27,evaluation,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,28,evaluation,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,29,evaluation,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,30,evaluation,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,31,evaluation,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,32,evaluation,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,33,evaluation,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,34,evaluation,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,35,evaluation,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,36,evaluation,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,37,evaluation,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,38,evaluation,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
1,1,700000,need_based,3,bilateral_3pass,bilateral_3pass,permanent_bilateral_3pass,39,evaluation,107.0,21.4,14.0,14.5,25.0,0.20560747663551404,19.549999999999997,10.0
