branch_state_id,base_game_id,seed,scenario,round,continuation_policy,comparison,selection_best_action,selection_second_action,q_chosen_action,mean_difference,ci95_low,ci95_high,ci_excludes_zero,paired_eval_replications,q_equals_selection_best
14,5,700101,cooperative,10,permanent_bilateral_3pass,selected_best_minus_q_chosen,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
14,5,700101,cooperative,10,permanent_bilateral_3pass,selected_best_minus_bilateral,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
14,5,700101,cooperative,10,permanent_bilateral_3pass,q_chosen_minus_bilateral,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
14,5,700101,cooperative,10,random_feasible,selected_best_minus_selected_second,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
14,5,700101,cooperative,10,random_feasible,selected_best_minus_q_chosen,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
14,5,700101,cooperative,10,random_feasible,selected_best_minus_bilateral,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
14,5,700101,cooperative,10,random_feasible,q_chosen_minus_bilateral,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
15,5,700101,cooperative,16,learned_q,selected_best_minus_selected_second,bilateral_3pass,central_cap2,bilateral_3pass,0.30000000000000426,0.30000000000000426,0.30000000000000426,1,20,1
15,5,700101,cooperative,16,learned_q,selected_best_minus_q_chosen,bilateral_3pass,central_cap2,bilateral_3pass,0.0,0.0,0.0,0,20,1
15,5,700101,cooperative,16,learned_q,selected_best_minus_bilateral,bilateral_3pass,central_cap2,bilateral_3pass,0.0,0.0,0.0,0,20,1
15,5,700101,cooperative,16,learned_q,q_chosen_minus_bilateral,bilateral_3pass,central_cap2,bilateral_3pass,0.0,0.0,0.0,0,20,1
15,5,700101,cooperative,16,permanent_bilateral_3pass,selected_best_minus_selected_second,bilateral_3pass,central_cap2,bilateral_3pass,1.5,1.5,1.5,1,20,1
15,5,700101,cooperative,16,permanent_bilateral_3pass,selected_best_minus_q_chosen,bilateral_3pass,central_cap2,bilateral_3pass,0.0,0.0,0.0,0,20,1
15,5,700101,cooperative,16,permanent_bilateral_3pass,selected_best_minus_bilateral,bilateral_3pass,central_cap2,bilateral_3pass,0.0,0.0,0.0,0,20,1
15,5,700101,cooperative,16,permanent_bilateral_3pass,q_chosen_minus_bilateral,bilateral_3pass,central_cap2,bilateral_3pass,0.0,0.0,0.0,0,20,1
15,5,700101,cooperative,16,random_feasible,selected_best_minus_selected_second,clearinghouse,central_full,bilateral_3pass,0.5049999999999997,-3.0500000000000043,2.1000000000000014,0,20,0
15,5,700101,cooperative,16,random_feasible,selected_best_minus_q_chosen,clearinghouse,central_full,bilateral_3pass,1.0050000000000001,-3.2075000000000027,3.236250000000001,0,20,0
15,5,700101,cooperative,16,random_feasible,selected_best_minus_bilateral,clearinghouse,central_full,bilateral_3pass,1.0050000000000001,-3.2075000000000027,3.236250000000001,0,20,0
15,5,700101,cooperative,16,random_feasible,q_chosen_minus_bilateral,clearinghouse,central_full,bilateral_3pass,0.0,0.0,0.0,0,20,0
16,6,700102,cooperative,3,learned_q,selected_best_minus_selected_second,bilateral_3pass,clearinghouse,bilateral_3pass,0.75,0.75,0.75,1,20,1
16,6,700102,cooperative,3,learned_q,selected_best_minus_q_chosen,bilateral_3pass,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,1
16,6,700102,cooperative,3,learned_q,selected_best_minus_bilateral,bilateral_3pass,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,1
16,6,700102,cooperative,3,learned_q,q_chosen_minus_bilateral,bilateral_3pass,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,1
16,6,700102,cooperative,3,permanent_bilateral_3pass,selected_best_minus_selected_second,bilateral_3pass,clearinghouse,bilateral_3pass,3.5,3.5,3.5,1,20,1
16,6,700102,cooperative,3,permanent_bilateral_3pass,selected_best_minus_q_chosen,bilateral_3pass,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,1
16,6,700102,cooperative,3,permanent_bilateral_3pass,selected_best_minus_bilateral,bilateral_3pass,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,1
16,6,700102,cooperative,3,permanent_bilateral_3pass,q_chosen_minus_bilateral,bilateral_3pass,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,1
16,6,700102,cooperative,3,random_feasible,selected_best_minus_selected_second,bilateral_3pass,clearinghouse,bilateral_3pass,0.11500000000000048,-6.815,7.868749999999995,0,20,1
16,6,700102,cooperative,3,random_feasible,selected_best_minus_q_chosen,bilateral_3pass,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,1
16,6,700102,cooperative,3,random_feasible,selected_best_minus_bilateral,bilateral_3pass,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,1
16,6,700102,cooperative,3,random_feasible,q_chosen_minus_bilateral,bilateral_3pass,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,1
17,6,700102,cooperative,10,learned_q,selected_best_minus_selected_second,subsidized_catch_up,central_cap2,central_full,1.6999999999999957,1.6999999999999957,1.6999999999999957,1,20,0
17,6,700102,cooperative,10,learned_q,selected_best_minus_q_chosen,subsidized_catch_up,central_cap2,central_full,4.35,4.350000000000001,4.350000000000001,1,20,0
17,6,700102,cooperative,10,learned_q,selected_best_minus_bilateral,subsidized_catch_up,central_cap2,central_full,5.6,5.600000000000001,5.600000000000001,1,20,0
17,6,700102,cooperative,10,learned_q,q_chosen_minus_bilateral,subsidized_catch_up,central_cap2,central_full,1.25,1.25,1.25,1,20,0
17,6,700102,cooperative,10,permanent_bilateral_3pass,selected_best_minus_selected_second,public_pool,subsidized_catch_up,central_full,0.0,0.0,0.0,0,20,0
17,6,700102,cooperative,10,permanent_bilateral_3pass,selected_best_minus_q_chosen,public_pool,subsidized_catch_up,central_full,3.950000000000003,3.950000000000003,3.950000000000003,1,20,0
17,6,700102,cooperative,10,permanent_bilateral_3pass,selected_best_minus_bilateral,public_pool,subsidized_catch_up,central_full,4.35,4.350000000000001,4.350000000000001,1,20,0
17,6,700102,cooperative,10,permanent_bilateral_3pass,q_chosen_minus_bilateral,public_pool,subsidized_catch_up,central_full,0.3999999999999986,0.3999999999999986,0.3999999999999986,1,20,0
17,6,700102,cooperative,10,random_feasible,selected_best_minus_selected_second,equity_cap2,central_cap2,central_full,0.40499999999999936,-0.49875000000000147,4.60874999999999,0,20,0
17,6,700102,cooperative,10,random_feasible,selected_best_minus_q_chosen,equity_cap2,central_cap2,central_full,2.7675,-3.5650000000000004,7.446249999999996,0,20,0
17,6,700102,cooperative,10,random_feasible,selected_best_minus_bilateral,equity_cap2,central_cap2,central_full,3.0800000000000005,-3.7500000000000027,7.742500000000001,0,20,0
17,6,700102,cooperative,10,random_feasible,q_chosen_minus_bilateral,equity_cap2,central_cap2,central_full,0.3125000000000003,-3.5600000000000005,3.86,0,20,0
18,6,700102,cooperative,16,learned_q,selected_best_minus_selected_second,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
18,6,700102,cooperative,16,learned_q,selected_best_minus_q_chosen,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
18,6,700102,cooperative,16,learned_q,selected_best_minus_bilateral,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
18,6,700102,cooperative,16,learned_q,q_chosen_minus_bilateral,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
18,6,700102,cooperative,16,permanent_bilateral_3pass,selected_best_minus_selected_second,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
18,6,700102,cooperative,16,permanent_bilateral_3pass,selected_best_minus_q_chosen,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
18,6,700102,cooperative,16,permanent_bilateral_3pass,selected_best_minus_bilateral,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
18,6,700102,cooperative,16,permanent_bilateral_3pass,q_chosen_minus_bilateral,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
18,6,700102,cooperative,16,random_feasible,selected_best_minus_selected_second,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
18,6,700102,cooperative,16,random_feasible,selected_best_minus_q_chosen,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
18,6,700102,cooperative,16,random_feasible,selected_best_minus_bilateral,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
18,6,700102,cooperative,16,random_feasible,q_chosen_minus_bilateral,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
19,7,700200,hoarding,3,learned_q,selected_best_minus_selected_second,bilateral_3pass,subsidized_catch_up,bilateral_3pass,2.0,2.0,2.0,1,20,1
19,7,700200,hoarding,3,learned_q,selected_best_minus_q_chosen,bilateral_3pass,subsidized_catch_up,bilateral_3pass,0.0,0.0,0.0,0,20,1
19,7,700200,hoarding,3,learned_q,selected_best_minus_bilateral,bilateral_3pass,subsidized_catch_up,bilateral_3pass,0.0,0.0,0.0,0,20,1
19,7,700200,hoarding,3,learned_q,q_chosen_minus_bilateral,bilateral_3pass,subsidized_catch_up,bilateral_3pass,0.0,0.0,0.0,0,20,1
19,7,700200,hoarding,3,permanent_bilateral_3pass,selected_best_minus_selected_second,subsidized_catch_up,bilateral_3pass,bilateral_3pass,0.44999999999999574,0.44999999999999574,0.44999999999999574,1,20,0
19,7,700200,hoarding,3,permanent_bilateral_3pass,selected_best_minus_q_chosen,subsidized_catch_up,bilateral_3pass,bilateral_3pass,0.44999999999999574,0.44999999999999574,0.44999999999999574,1,20,0
19,7,700200,hoarding,3,permanent_bilateral_3pass,selected_best_minus_bilateral,subsidized_catch_up,bilateral_3pass,bilateral_3pass,0.44999999999999574,0.44999999999999574,0.44999999999999574,1,20,0
19,7,700200,hoarding,3,permanent_bilateral_3pass,q_chosen_minus_bilateral,subsidized_catch_up,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,0
19,7,700200,hoarding,3,random_feasible,selected_best_minus_selected_second,bilateral_3pass,subsidized_catch_up,bilateral_3pass,-0.3074999999999989,-6.354999999999998,5.828749999999999,0,20,1
19,7,700200,hoarding,3,random_feasible,selected_best_minus_q_chosen,bilateral_3pass,subsidized_catch_up,bilateral_3pass,0.0,0.0,0.0,0,20,1
19,7,700200,hoarding,3,random_feasible,selected_best_minus_bilateral,bilateral_3pass,subsidized_catch_up,bilateral_3pass,0.0,0.0,0.0,0,20,1
19,7,700200,hoarding,3,random_feasible,q_chosen_minus_bilateral,bilateral_3pass,subsidized_catch_up,bilateral_3pass,0.0,0.0,0.0,0,20,1
20,7,700200,hoarding,10,learned_q,selected_best_minus_selected_second,bilateral_3pass,subsidized_catch_up,subsidized_catch_up,0.0,0.0,0.0,0,20,0
20,7,700200,hoarding,10,learned_q,selected_best_minus_q_chosen,bilateral_3pass,subsidized_catch_up,subsidized_catch_up,0.0,0.0,0.0,0,20,0
20,7,700200,hoarding,10,learned_q,selected_best_minus_bilateral,bilateral_3pass,subsidized_catch_up,subsidized_catch_up,0.0,0.0,0.0,0,20,0
20,7,700200,hoarding,10,learned_q,q_chosen_minus_bilateral,bilateral_3pass,subsidized_catch_up,subsidized_catch_up,0.0,0.0,0.0,0,20,0
20,7,700200,hoarding,10,permanent_bilateral_3pass,selected_best_minus_selected_second,subsidized_catch_up,bilateral_3pass,subsidized_catch_up,3.6499999999999986,3.6499999999999986,3.6499999999999986,1,20,1
20,7,700200,hoarding,10,permanent_bilateral_3pass,selected_best_minus_q_chosen,subsidized_catch_up,bilateral_3pass,subsidized_catch_up,0.0,0.0,0.0,0,20,1
20,7,700200,hoarding,10,permanent_bilateral_3pass,selected_best_minus_bilateral,subsidized_catch_up,bilateral_3pass,subsidized_catch_up,3.6499999999999986,3.6499999999999986,3.6499999999999986,1,20,1
20,7,700200,hoarding,10,permanent_bilateral_3pass,q_chosen_minus_bilateral,subsidized_catch_up,bilateral_3pass,subsidized_catch_up,3.6499999999999986,3.6499999999999986,3.6499999999999986,1,20,1
20,7,700200,hoarding,10,random_feasible,selected_best_minus_selected_second,bilateral_3pass,subsidized_catch_up,subsidized_catch_up,1.1625000000000008,-2.8787499999999993,4.25125,0,20,0
20,7,700200,hoarding,10,random_feasible,selected_best_minus_q_chosen,bilateral_3pass,subsidized_catch_up,subsidized_catch_up,1.1625000000000008,-2.8787499999999993,4.25125,0,20,0
20,7,700200,hoarding,10,random_feasible,selected_best_minus_bilateral,bilateral_3pass,subsidized_catch_up,subsidized_catch_up,0.0,0.0,0.0,0,20,0
20,7,700200,hoarding,10,random_feasible,q_chosen_minus_bilateral,bilateral_3pass,subsidized_catch_up,subsidized_catch_up,-1.1625000000000008,-4.2512500000000015,2.878749999999996,0,20,0
21,7,700200,hoarding,16,learned_q,selected_best_minus_selected_second,bilateral_3pass,subsidized_catch_up,bilateral_3pass,1.1999999999999957,1.1999999999999957,1.1999999999999957,1,20,1
21,7,700200,hoarding,16,learned_q,selected_best_minus_q_chosen,bilateral_3pass,subsidized_catch_up,bilateral_3pass,0.0,0.0,0.0,0,20,1
21,7,700200,hoarding,16,learned_q,selected_best_minus_bilateral,bilateral_3pass,subsidized_catch_up,bilateral_3pass,0.0,0.0,0.0,0,20,1
21,7,700200,hoarding,16,learned_q,q_chosen_minus_bilateral,bilateral_3pass,subsidized_catch_up,bilateral_3pass,0.0,0.0,0.0,0,20,1
21,7,700200,hoarding,16,permanent_bilateral_3pass,selected_best_minus_selected_second,subsidized_catch_up,bilateral_3pass,bilateral_3pass,0.14999999999999858,0.14999999999999858,0.14999999999999858,1,20,0
21,7,700200,hoarding,16,permanent_bilateral_3pass,selected_best_minus_q_chosen,subsidized_catch_up,bilateral_3pass,bilateral_3pass,0.14999999999999858,0.14999999999999858,0.14999999999999858,1,20,0
21,7,700200,hoarding,16,permanent_bilateral_3pass,selected_best_minus_bilateral,subsidized_catch_up,bilateral_3pass,bilateral_3pass,0.14999999999999858,0.14999999999999858,0.14999999999999858,1,20,0
21,7,700200,hoarding,16,permanent_bilateral_3pass,q_chosen_minus_bilateral,subsidized_catch_up,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,0
21,7,700200,hoarding,16,random_feasible,selected_best_minus_selected_second,bilateral_3pass,subsidized_catch_up,bilateral_3pass,0.22499999999999892,-0.3500000000000014,1.6724999999999974,0,20,1
21,7,700200,hoarding,16,random_feasible,selected_best_minus_q_chosen,bilateral_3pass,subsidized_catch_up,bilateral_3pass,0.0,0.0,0.0,0,20,1
21,7,700200,hoarding,16,random_feasible,selected_best_minus_bilateral,bilateral_3pass,subsidized_catch_up,bilateral_3pass,0.0,0.0,0.0,0,20,1
21,7,700200,hoarding,16,random_feasible,q_chosen_minus_bilateral,bilateral_3pass,subsidized_catch_up,bilateral_3pass,0.0,0.0,0.0,0,20,1
22,8,700201,hoarding,3,learned_q,selected_best_minus_selected_second,central_cap2,equity_cap2,bilateral_3pass,0.0,0.0,0.0,0,20,0
22,8,700201,hoarding,3,learned_q,selected_best_minus_q_chosen,central_cap2,equity_cap2,bilateral_3pass,11.349999999999998,11.349999999999998,11.349999999999998,1,20,0
22,8,700201,hoarding,3,learned_q,selected_best_minus_bilateral,central_cap2,equity_cap2,bilateral_3pass,11.349999999999998,11.349999999999998,11.349999999999998,1,20,0
22,8,700201,hoarding,3,learned_q,q_chosen_minus_bilateral,central_cap2,equity_cap2,bilateral_3pass,0.0,0.0,0.0,0,20,0
22,8,700201,hoarding,3,permanent_bilateral_3pass,selected_best_minus_selected_second,subsidized_catch_up,central_cap2,bilateral_3pass,5.9,5.899999999999999,5.899999999999999,1,20,0
22,8,700201,hoarding,3,permanent_bilateral_3pass,selected_best_minus_q_chosen,subsidized_catch_up,central_cap2,bilateral_3pass,10.849999999999998,10.849999999999998,10.849999999999998,1,20,0
22,8,700201,hoarding,3,permanent_bilateral_3pass,selected_best_minus_bilateral,subsidized_catch_up,central_cap2,bilateral_3pass,10.849999999999998,10.849999999999998,10.849999999999998,1,20,0
22,8,700201,hoarding,3,permanent_bilateral_3pass,q_chosen_minus_bilateral,subsidized_catch_up,central_cap2,bilateral_3pass,0.0,0.0,0.0,0,20,0
22,8,700201,hoarding,3,random_feasible,selected_best_minus_selected_second,central_cap2,equity_cap2,bilateral_3pass,0.0,0.0,0.0,0,20,0
22,8,700201,hoarding,3,random_feasible,selected_best_minus_q_chosen,central_cap2,equity_cap2,bilateral_3pass,2.1674999999999995,-4.203750000000001,8.607499999999987,0,20,0
22,8,700201,hoarding,3,random_feasible,selected_best_minus_bilateral,central_cap2,equity_cap2,bilateral_3pass,2.1674999999999995,-4.203750000000001,8.607499999999987,0,20,0
22,8,700201,hoarding,3,random_feasible,q_chosen_minus_bilateral,central_cap2,equity_cap2,bilateral_3pass,0.0,0.0,0.0,0,20,0
23,8,700201,hoarding,10,learned_q,selected_best_minus_selected_second,bilateral_3pass,clearinghouse,subsidized_catch_up,5.1,5.100000000000001,5.100000000000001,1,20,0
23,8,700201,hoarding,10,learned_q,selected_best_minus_q_chosen,bilateral_3pass,clearinghouse,subsidized_catch_up,5.150000000000003,5.150000000000002,5.150000000000002,1,20,0
23,8,700201,hoarding,10,learned_q,selected_best_minus_bilateral,bilateral_3pass,clearinghouse,subsidized_catch_up,0.0,0.0,0.0,0,20,0
23,8,700201,hoarding,10,learned_q,q_chosen_minus_bilateral,bilateral_3pass,clearinghouse,subsidized_catch_up,-5.150000000000003,-5.150000000000002,-5.150000000000002,1,20,0
23,8,700201,hoarding,10,permanent_bilateral_3pass,selected_best_minus_selected_second,subsidized_catch_up,bilateral_3pass,subsidized_catch_up,0.45000000000000107,0.45000000000000107,0.45000000000000107,1,20,1
23,8,700201,hoarding,10,permanent_bilateral_3pass,selected_best_minus_q_chosen,subsidized_catch_up,bilateral_3pass,subsidized_catch_up,0.0,0.0,0.0,0,20,1
23,8,700201,hoarding,10,permanent_bilateral_3pass,selected_best_minus_bilateral,subsidized_catch_up,bilateral_3pass,subsidized_catch_up,0.45000000000000107,0.45000000000000107,0.45000000000000107,1,20,1
23,8,700201,hoarding,10,permanent_bilateral_3pass,q_chosen_minus_bilateral,subsidized_catch_up,bilateral_3pass,subsidized_catch_up,0.45000000000000107,0.45000000000000107,0.45000000000000107,1,20,1
23,8,700201,hoarding,10,random_feasible,selected_best_minus_selected_second,subsidized_catch_up,bilateral_3pass,subsidized_catch_up,1.3750000000000007,-5.790000000000001,5.517499999999999,0,20,1
23,8,700201,hoarding,10,random_feasible,selected_best_minus_q_chosen,subsidized_catch_up,bilateral_3pass,subsidized_catch_up,0.0,0.0,0.0,0,20,1
23,8,700201,hoarding,10,random_feasible,selected_best_minus_bilateral,subsidized_catch_up,bilateral_3pass,subsidized_catch_up,1.3750000000000007,-5.790000000000001,5.517499999999999,0,20,1
23,8,700201,hoarding,10,random_feasible,q_chosen_minus_bilateral,subsidized_catch_up,bilateral_3pass,subsidized_catch_up,1.3750000000000007,-5.790000000000001,5.517499999999999,0,20,1
24,8,700201,hoarding,16,learned_q,selected_best_minus_selected_second,central_cap2,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,0
24,8,700201,hoarding,16,learned_q,selected_best_minus_q_chosen,central_cap2,clearinghouse,bilateral_3pass,0.6500000000000021,0.6500000000000021,0.6500000000000021,1,20,0
24,8,700201,hoarding,16,learned_q,selected_best_minus_bilateral,central_cap2,clearinghouse,bilateral_3pass,0.6500000000000021,0.6500000000000021,0.6500000000000021,1,20,0
24,8,700201,hoarding,16,learned_q,q_chosen_minus_bilateral,central_cap2,clearinghouse,bilateral_3pass,0.0,0.0,0.0,0,20,0
24,8,700201,hoarding,16,permanent_bilateral_3pass,selected_best_minus_selected_second,bilateral_3pass,central_cap2,bilateral_3pass,0.0,0.0,0.0,0,20,1
24,8,700201,hoarding,16,permanent_bilateral_3pass,selected_best_minus_q_chosen,bilateral_3pass,central_cap2,bilateral_3pass,0.0,0.0,0.0,0,20,1
24,8,700201,hoarding,16,permanent_bilateral_3pass,selected_best_minus_bilateral,bilateral_3pass,central_cap2,bilateral_3pass,0.0,0.0,0.0,0,20,1
24,8,700201,hoarding,16,permanent_bilateral_3pass,q_chosen_minus_bilateral,bilateral_3pass,central_cap2,bilateral_3pass,0.0,0.0,0.0,0,20,1
24,8,700201,hoarding,16,random_feasible,selected_best_minus_selected_second,subsidized_catch_up,central_cap2,bilateral_3pass,-0.3400000000000004,-1.3500000000000014,1.3500000000000014,0,20,0
24,8,700201,hoarding,16,random_feasible,selected_best_minus_q_chosen,subsidized_catch_up,central_cap2,bilateral_3pass,-0.11999999999999936,-1.436249999999999,0.9000000000000021,0,20,0
24,8,700201,hoarding,16,random_feasible,selected_best_minus_bilateral,subsidized_catch_up,central_cap2,bilateral_3pass,-0.11999999999999936,-1.436249999999999,0.9000000000000021,0,20,0
24,8,700201,hoarding,16,random_feasible,q_chosen_minus_bilateral,subsidized_catch_up,central_cap2,bilateral_3pass,0.0,0.0,0.0,0,20,0
25,9,700202,hoarding,3,learned_q,selected_best_minus_selected_second,public_pool,bilateral_3pass,subsidized_catch_up,0.7000000000000028,0.7000000000000028,0.7000000000000028,1,20,0
25,9,700202,hoarding,3,learned_q,selected_best_minus_q_chosen,public_pool,bilateral_3pass,subsidized_catch_up,3.85,3.8500000000000014,3.8500000000000014,1,20,0
25,9,700202,hoarding,3,learned_q,selected_best_minus_bilateral,public_pool,bilateral_3pass,subsidized_catch_up,0.7000000000000028,0.7000000000000028,0.7000000000000028,1,20,0
25,9,700202,hoarding,3,learned_q,q_chosen_minus_bilateral,public_pool,bilateral_3pass,subsidized_catch_up,-3.1499999999999986,-3.1499999999999986,-3.1499999999999986,1,20,0
25,9,700202,hoarding,3,permanent_bilateral_3pass,selected_best_minus_selected_second,public_pool,subsidized_catch_up,subsidized_catch_up,3.2999999999999985,3.299999999999999,3.299999999999999,1,20,0
25,9,700202,hoarding,3,permanent_bilateral_3pass,selected_best_minus_q_chosen,public_pool,subsidized_catch_up,subsidized_catch_up,3.2999999999999985,3.299999999999999,3.299999999999999,1,20,0
25,9,700202,hoarding,3,permanent_bilateral_3pass,selected_best_minus_bilateral,public_pool,subsidized_catch_up,subsidized_catch_up,4.099999999999999,4.1,4.1,1,20,0
25,9,700202,hoarding,3,permanent_bilateral_3pass,q_chosen_minus_bilateral,public_pool,subsidized_catch_up,subsidized_catch_up,0.8000000000000007,0.8000000000000007,0.8000000000000007,1,20,0
25,9,700202,hoarding,3,random_feasible,selected_best_minus_selected_second,public_pool,clearinghouse,subsidized_catch_up,0.37250000000000005,-4.83,5.2837499999999995,0,20,0
25,9,700202,hoarding,3,random_feasible,selected_best_minus_q_chosen,public_pool,clearinghouse,subsidized_catch_up,2.5424999999999995,-5.667499999999998,8.903749999999997,0,20,0
25,9,700202,hoarding,3,random_feasible,selected_best_minus_bilateral,public_pool,clearinghouse,subsidized_catch_up,-0.47250000000000025,-8.30625,5.974999999999999,0,20,0
25,9,700202,hoarding,3,random_feasible,q_chosen_minus_bilateral,public_pool,clearinghouse,subsidized_catch_up,-3.0149999999999997,-9.081250000000002,5.112499999999997,0,20,0
26,9,700202,hoarding,10,learned_q,selected_best_minus_selected_second,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
26,9,700202,hoarding,10,learned_q,selected_best_minus_q_chosen,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
26,9,700202,hoarding,10,learned_q,selected_best_minus_bilateral,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
26,9,700202,hoarding,10,learned_q,q_chosen_minus_bilateral,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
26,9,700202,hoarding,10,permanent_bilateral_3pass,selected_best_minus_selected_second,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
26,9,700202,hoarding,10,permanent_bilateral_3pass,selected_best_minus_q_chosen,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
26,9,700202,hoarding,10,permanent_bilateral_3pass,selected_best_minus_bilateral,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
26,9,700202,hoarding,10,permanent_bilateral_3pass,q_chosen_minus_bilateral,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
26,9,700202,hoarding,10,random_feasible,selected_best_minus_selected_second,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
26,9,700202,hoarding,10,random_feasible,selected_best_minus_q_chosen,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
26,9,700202,hoarding,10,random_feasible,selected_best_minus_bilateral,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
26,9,700202,hoarding,10,random_feasible,q_chosen_minus_bilateral,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
27,9,700202,hoarding,16,learned_q,selected_best_minus_selected_second,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
27,9,700202,hoarding,16,learned_q,selected_best_minus_q_chosen,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
27,9,700202,hoarding,16,learned_q,selected_best_minus_bilateral,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
27,9,700202,hoarding,16,learned_q,q_chosen_minus_bilateral,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
27,9,700202,hoarding,16,permanent_bilateral_3pass,selected_best_minus_selected_second,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
27,9,700202,hoarding,16,permanent_bilateral_3pass,selected_best_minus_q_chosen,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
27,9,700202,hoarding,16,permanent_bilateral_3pass,selected_best_minus_bilateral,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
27,9,700202,hoarding,16,permanent_bilateral_3pass,q_chosen_minus_bilateral,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
27,9,700202,hoarding,16,random_feasible,selected_best_minus_selected_second,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
27,9,700202,hoarding,16,random_feasible,selected_best_minus_q_chosen,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
27,9,700202,hoarding,16,random_feasible,selected_best_minus_bilateral,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
27,9,700202,hoarding,16,random_feasible,q_chosen_minus_bilateral,bilateral_3pass,bilateral_3pass,bilateral_3pass,0.0,0.0,0.0,0,20,1
28,10,700300,mixed,3,learned_q,selected_best_minus_selected_second,public_pool,bilateral_3pass,subsidized_catch_up,3.1499999999999986,3.1499999999999986,3.1499999999999986,1,20,0
